"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
14,24.9,24.9,75.1,"Wettswil am Albis ZH","Wettswil am Albis hat mit 75,1 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 50,2 Prozent."
22,17,17,83,"Benken ZH","Benken ZH hat sich mit 83 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 87,7 Prozent angenommen."
23,10.5,10.5,89.5,"Berg am Irchel ZH","Berg am Irchel hat mit 89,5 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 88,8 Prozent."
24,79.7,79.7,20.3,"Buch am Irchel ZH","79,7 Prozent der Stimmbürgerinnen und Stimmbürger von Buch am Irchel haben sich für die Wohnschutzinitiative und 55,5 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 82,3 Prozent dem Gegenvorschlag den Vorrang."
25,88.2,88.2,11.8,"Dachsen ZH","88,2 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben sich für die Wohnschutzinitiative und 62,9 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 77,8 Prozent der Initiative den Vorrang."
26,41,41,59,"Dorf ZH","Weder die Wohnschutzinitiative (59 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (81,7 Prozent Nein) haben in Dorf eine Mehrheit gefunden."
27,30.8,30.8,69.2,"Feuerthalen ZH","Feuerthalen hat mit 69,2 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 55,6 Prozent."
28,67.3,67.3,32.7,"Flaach ZH","Flaach hat die Wohnschutzinitiative mit 67,3 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 55,6 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 58,8 Prozent für die Initiative ausgesprochen."
29,57.6,57.6,42.4,"Flurlingen ZH","Die Wohnschutzinitiative ist in Flurlingen mit 57,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 50,3 Prozent abgelehnt."
31,36.8,36.8,63.2,"Henggart ZH","Henggart hat sowohl die Wohnschutzinitiative (63,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (63,7 Prozent Nein) abgelehnt."
33,73.9,73.9,26.1,"Kleinandelfingen ZH","Die Wohnschutzinitiative ist in Kleinandelfingen mit 73,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 51,3 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 57,3 Prozent für die Initiative ausgesprochen."
34,25.1,25.1,74.9,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen hat sowohl die Wohnschutzinitiative (74,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (75,6 Prozent Nein) abgelehnt."
35,47,47,53,"Marthalen ZH","Sowohl die Wohnschutzinitiative (53 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (75,4 Prozent Nein) sind in Marthalen durchgefallen."
37,25.4,25.4,74.6,"Ossingen ZH","Ossingen hat sich mit 74,6 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 77,8 Prozent angenommen."
38,70.4,70.4,29.6,"Rheinau ZH","Rheinau hat die Wohnschutzinitiative mit 70,4 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 53,5 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 54,3 Prozent für die Initiative ausgesprochen."
39,11.1,11.1,88.9,"Thalheim an der Thur ZH","Thalheim an der Thur hat mit 88,9 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 79,1 Prozent."
40,17.8,17.8,82.2,"Trüllikon ZH","Weder die Wohnschutzinitiative (82,2 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (60,5 Prozent Nein) haben in Trüllikon eine Mehrheit gefunden."
41,68.4,68.4,31.6,"Truttikon ZH","68,4 Prozent der Stimmbürgerinnen und Stimmbürger von Truttikon haben sich für die Wohnschutzinitiative und 65,8 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 78,4 Prozent dem Gegenvorschlag den Vorrang."
43,59.5,59.5,40.5,"Volken ZH","Volken hat die Wohnschutzinitiative mit 59,5 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 78,3 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 62,5 Prozent für die Initiative ausgesprochen."
51,7.4,7.4,92.6,"Bachenbülach ZH","Weder die Wohnschutzinitiative (92,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (53 Prozent Nein) haben in Bachenbülach eine Mehrheit gefunden."
52,0.4,0.4,99.6,"Bassersdorf ZH","Weder die Wohnschutzinitiative (99,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (71,6 Prozent Nein) haben in Bassersdorf eine Mehrheit gefunden."
53,36.7,36.7,63.3,"Bülach ZH","Bülach hat sich mit 63,3 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 57,8 Prozent angenommen."
54,48.6,48.6,51.4,"Dietlikon ZH","Weder die Wohnschutzinitiative (51,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (61,8 Prozent Nein) haben in Dietlikon eine Mehrheit gefunden."
55,20.7,20.7,79.3,"Eglisau ZH","Eglisau hat sich mit 79,3 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 68,7 Prozent angenommen."
56,67.2,67.2,32.8,"Embrach ZH","Die Gemeinde Embrach hat die Wohnschutzinitiative mit 67,2 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 73,7 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 68,9 Prozent für den Gegenvorschlag aus."
57,72.6,72.6,27.4,"Freienstein-Teufen ZH","Die Wohnschutzinitiative ist in Freienstein-Teufen mit 72,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 93,2 Prozent. Bei der Stichfrage bevorzugten 82,9 Prozent den Gegenvorschlag."
58,58.9,58.9,41.1,"Glattfelden ZH","58,9 Prozent der Stimmbürgerinnen und Stimmbürger von Glattfelden haben sich für die Wohnschutzinitiative und 85,8 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 88,6 Prozent der Initiative den Vorrang."
59,71.9,71.9,28.1,"Hochfelden ZH","71,9 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben sich für die Wohnschutzinitiative und 96 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 50,8 Prozent der Initiative den Vorrang."
60,82.2,82.2,17.8,"Höri ZH","Höri hat mit 82,2 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 67,9 Prozent ab."
61,8,8,92,"Hüntwangen ZH","Weder die Wohnschutzinitiative (92 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (85,6 Prozent Nein) haben in Hüntwangen eine Mehrheit gefunden."
62,72.1,72.1,27.9,"Kloten ZH","Die Gemeinde Kloten hat die Wohnschutzinitiative mit 72,1 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 51,9 Prozent abgelehnt."
63,92.9,92.9,7.1,"Lufingen ZH","92,9 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben sich für die Wohnschutzinitiative und 63,3 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 86,6 Prozent dem Gegenvorschlag den Vorrang."
64,94.5,94.5,5.5,"Nürensdorf ZH","94,5 Prozent der Stimmbürgerinnen und Stimmbürger von Nürensdorf haben sich für die Wohnschutzinitiative und 59,7 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 53,8 Prozent dem Gegenvorschlag den Vorrang."
65,92.3,92.3,7.7,"Oberembrach ZH","Die Wohnschutzinitiative ist in Oberembrach mit 92,3 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 54,6 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 64,5 Prozent für die Initiative ausgesprochen."
66,34.1,34.1,65.9,"Opfikon ZH","Opfikon hat sowohl die Wohnschutzinitiative (65,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (89,1 Prozent Nein) abgelehnt."
67,57.2,57.2,42.8,"Rafz ZH","57,2 Prozent der Stimmbürgerinnen und Stimmbürger von Rafz haben sich für die Wohnschutzinitiative und 60,3 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 53 Prozent dem Gegenvorschlag den Vorrang."
68,63.7,63.7,36.3,"Rorbas ZH","Die Gemeinde Rorbas hat die Wohnschutzinitiative mit 63,7 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 59,9 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 65,6 Prozent für den Gegenvorschlag aus."
69,37.6,37.6,62.4,"Wallisellen ZH","Wallisellen hat sowohl die Wohnschutzinitiative (62,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (66,6 Prozent Nein) abgelehnt."
70,51.4,51.4,48.6,"Wasterkingen ZH","Wasterkingen hat mit 51,4 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 87,9 Prozent ab."
71,47.5,47.5,52.5,"Wil ZH","Weder die Wohnschutzinitiative (52,5 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (66,9 Prozent Nein) haben in Wil ZH eine Mehrheit gefunden."
72,41.3,41.3,58.7,"Winkel ZH","Winkel hat sowohl die Wohnschutzinitiative (58,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (72,5 Prozent Nein) abgelehnt."
81,41.2,41.2,58.8,"Bachs ZH","Weder die Wohnschutzinitiative (58,8 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (51,5 Prozent Nein) haben in Bachs eine Mehrheit gefunden."
82,32.6,32.6,67.4,"Boppelsen ZH","Boppelsen hat mit 67,4 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 56,4 Prozent."
83,64.8,64.8,35.2,"Buchs ZH","Die Wohnschutzinitiative ist in Buchs ZH mit 64,8 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 61,2 Prozent abgelehnt."
84,82.6,82.6,17.4,"Dällikon ZH","Die Gemeinde Dällikon hat die Wohnschutzinitiative mit 82,6 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 71,6 Prozent abgelehnt."
85,44.2,44.2,55.8,"Dänikon ZH","Dänikon hat mit 55,8 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 64,2 Prozent."
86,37.3,37.3,62.7,"Dielsdorf ZH","62,7 Prozent der Abstimmenden in Dielsdorf haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 57,6 Prozent."
87,9.9,9.9,90.1,"Hüttikon ZH","Sowohl die Wohnschutzinitiative (90,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (60,7 Prozent Nein) sind in Hüttikon durchgefallen."
88,45.9,45.9,54.1,"Neerach ZH","54,1 Prozent der Abstimmenden in Neerach haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 63,6 Prozent."
89,85.8,85.8,14.2,"Niederglatt ZH","Niederglatt hat die Wohnschutzinitiative mit 85,8 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 51,3 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 64,1 Prozent für die Initiative ausgesprochen."
90,73.6,73.6,26.4,"Niederhasli ZH","Die Wohnschutzinitiative ist in Niederhasli mit 73,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 51,5 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 99,9 Prozent für die Initiative ausgesprochen."
91,25.8,25.8,74.2,"Niederweningen ZH","Niederweningen hat mit 74,2 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 65,9 Prozent."
92,20.4,20.4,79.6,"Oberglatt ZH","Oberglatt hat sich mit 79,6 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 87,7 Prozent angenommen."
93,40.7,40.7,59.3,"Oberweningen ZH","Oberweningen hat mit 59,3 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 82,7 Prozent."
94,51.5,51.5,48.5,"Otelfingen ZH","Die Gemeinde Otelfingen hat die Wohnschutzinitiative mit 51,5 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 75,3 Prozent abgelehnt."
95,93.8,93.8,6.2,"Regensberg ZH","Regensberg hat mit 93,8 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 60,7 Prozent ab."
96,30.1,30.1,69.9,"Regensdorf ZH","69,9 Prozent der Abstimmenden in Regensdorf haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 56,9 Prozent."
97,20.9,20.9,79.1,"Rümlang ZH","Rümlang hat mit 79,1 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 59,5 Prozent."
98,37.3,37.3,62.7,"Schleinikon ZH","Sowohl die Wohnschutzinitiative (62,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (75,3 Prozent Nein) sind in Schleinikon durchgefallen."
99,13.7,13.7,86.3,"Schöfflisdorf ZH","Schöfflisdorf hat mit 86,3 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 56,8 Prozent."
100,95.5,95.5,4.5,"Stadel ZH","Die Wohnschutzinitiative ist in Stadel mit 95,5 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 70,8 Prozent. Bei der Stichfrage bevorzugten 60,6 Prozent den Gegenvorschlag."
101,73.9,73.9,26.1,"Steinmaur ZH","Steinmaur hat die Wohnschutzinitiative mit 73,9 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 68,7 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 81,6 Prozent für die Initiative ausgesprochen."
102,19.2,19.2,80.8,"Weiach ZH","Weder die Wohnschutzinitiative (80,8 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (51,8 Prozent Nein) haben in Weiach eine Mehrheit gefunden."
111,57,57,43,"Bäretswil ZH","Die Wohnschutzinitiative ist in Bäretswil mit 57 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 70,9 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 64,3 Prozent für die Initiative ausgesprochen."
112,36.1,36.1,63.9,"Bubikon ZH","Sowohl die Wohnschutzinitiative (63,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (55,5 Prozent Nein) sind in Bubikon durchgefallen."
113,39.1,39.1,60.9,"Dürnten ZH","Dürnten hat mit 60,9 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 62,3 Prozent."
114,79.3,79.3,20.7,"Fischenthal ZH","Die Gemeinde Fischenthal hat die Wohnschutzinitiative mit 79,3 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 89,8 Prozent abgelehnt."
115,44,44,56,"Gossau ZH","56 Prozent der Abstimmenden in Gossau ZH haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 68,3 Prozent."
116,65.1,65.1,34.9,"Grüningen ZH","Grüningen hat mit 65,1 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 97,4 Prozent ab."
117,53.3,53.3,46.7,"Hinwil ZH","53,3 Prozent der Stimmbürgerinnen und Stimmbürger von Hinwil haben sich für die Wohnschutzinitiative und 74,5 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 89,5 Prozent der Initiative den Vorrang."
118,53,53,47,"Rüti ZH","Rüti ZH hat mit 53 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 65,1 Prozent ab."
119,67.4,67.4,32.6,"Seegräben ZH","Seegräben hat mit 67,4 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 92,6 Prozent ab."
120,99.4,99.4,0.6,"Wald ZH","Die Wohnschutzinitiative ist in Wald ZH mit 99,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 50,9 Prozent abgelehnt."
121,68.2,68.2,31.8,"Wetzikon ZH","Wetzikon ZH hat mit 68,2 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 70,7 Prozent ab."
131,11.9,11.9,88.1,"Adliswil ZH","Sowohl die Wohnschutzinitiative (88,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (66,2 Prozent Nein) sind in Adliswil durchgefallen."
135,56.4,56.4,43.6,"Kilchberg ZH","Die Wohnschutzinitiative ist in Kilchberg ZH mit 56,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 59,3 Prozent abgelehnt."
136,65.9,65.9,34.1,"Langnau am Albis ZH","Die Wohnschutzinitiative ist in Langnau am Albis mit 65,9 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 58,1 Prozent abgelehnt."
137,48.9,48.9,51.1,"Oberrieden ZH","51,1 Prozent der Abstimmenden in Oberrieden haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 78,3 Prozent."
138,34.3,34.3,65.7,"Richterswil ZH","Richterswil hat sich mit 65,7 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 86,3 Prozent angenommen."
139,51.9,51.9,48.1,"Rüschlikon ZH","Die Gemeinde Rüschlikon hat die Wohnschutzinitiative mit 51,9 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 53,3 Prozent abgelehnt."
141,46,46,54,"Thalwil ZH","Thalwil hat sich mit 54 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 67,7 Prozent angenommen."
151,17,17,83,"Erlenbach ZH","Sowohl die Wohnschutzinitiative (83 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (85,5 Prozent Nein) sind in Erlenbach ZH durchgefallen."
152,18.4,18.4,81.6,"Herrliberg ZH","Herrliberg hat sowohl die Wohnschutzinitiative (81,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (81,8 Prozent Nein) abgelehnt."
153,67.2,67.2,32.8,"Hombrechtikon ZH","Hombrechtikon hat mit 67,2 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 54 Prozent ab."
154,70.8,70.8,29.2,"Küsnacht ZH","Die Wohnschutzinitiative ist in Küsnacht ZH mit 70,8 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 67,9 Prozent. Bei der Stichfrage bevorzugten 72,9 Prozent den Gegenvorschlag."
155,27.9,27.9,72.1,"Männedorf ZH","Sowohl die Wohnschutzinitiative (72,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (56 Prozent Nein) sind in Männedorf durchgefallen."
156,2.2,2.2,97.8,"Meilen ZH","97,8 Prozent der Abstimmenden in Meilen haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 54,8 Prozent."
157,20.3,20.3,79.7,"Oetwil am See ZH","Oetwil am See hat mit 79,7 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 55,9 Prozent."
158,39.7,39.7,60.3,"Stäfa ZH","Stäfa hat mit 60,3 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 56,5 Prozent."
159,47.3,47.3,52.7,"Uetikon am See ZH","Weder die Wohnschutzinitiative (52,7 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (56,3 Prozent Nein) haben in Uetikon am See eine Mehrheit gefunden."
160,37.3,37.3,62.7,"Zumikon ZH","Sowohl die Wohnschutzinitiative (62,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (70,8 Prozent Nein) sind in Zumikon durchgefallen."
161,50.4,50.4,49.6,"Zollikon ZH","Die Gemeinde Zollikon hat die Wohnschutzinitiative mit 50,4 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 58 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 78,5 Prozent für den Gegenvorschlag aus."
172,36.8,36.8,63.2,"Fehraltorf ZH","Fehraltorf hat sowohl die Wohnschutzinitiative (63,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (67 Prozent Nein) abgelehnt."
173,51.6,51.6,48.4,"Hittnau ZH","Hittnau hat mit 51,6 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 66,2 Prozent ab."
176,95,95,5,"Lindau ZH","Die Wohnschutzinitiative ist in Lindau mit 95 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 65,5 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 60,7 Prozent für die Initiative ausgesprochen."
177,25,25,75,"Pfäffikon ZH","Pfäffikon hat sowohl die Wohnschutzinitiative (75 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (93 Prozent Nein) abgelehnt."
